cyclist_id,pcs_link,strava_link,strava_id
12917,https://www.procyclingstats.com/rider/ivind-lukkedahl,https://www.strava.com/athletes/3685691,3685691.0
12918,https://www.procyclingstats.com/rider/sondre-midtsveen,https://www.strava.com/athletes/5762265,5762265.0
12919,https://www.procyclingstats.com/rider/fridtjof-rins,https://www.strava.com/athletes/6707377,6707377.0
12920,https://www.procyclingstats.com/rider/andreas-staunemittet,https://www.strava.com/athletes/6587978,6587978.0
12962,https://www.procyclingstats.com/rider/julien-van-den-brande,https://www.strava.com/athletes/7281953,7281953.0
12978,https://www.procyclingstats.com/rider/tijmen-graat,https://www.strava.com/athletes/15341472,15341472.0
12981,https://www.procyclingstats.com/rider/colby-simmons,https://www.strava.com/athletes/18286390,18286390.0
12982,https://www.procyclingstats.com/rider/johannes-staune-mittet,https://www.strava.com/athletes/21804778,21804778.0
12984,https://www.procyclingstats.com/rider/lars-boven,https://www.strava.com/athletes/20232939,20232939.0
12985,https://www.procyclingstats.com/rider/owen-geleijn,https://www.strava.com/athletes/14115949,14115949.0
12987,https://www.procyclingstats.com/rider/darren-van-bekkum,https://www.strava.com/athletes/10216191,10216191.0
12988,https://www.procyclingstats.com/rider/loe-van-belle,https://www.strava.com/athletes/4698922,4698922.0
12990,https://www.procyclingstats.com/rider/tim-van-dijke,https://strava.com/athletes/35680957,35680957.0
12991,https://www.procyclingstats.com/rider/hidde-van-veenendaal,https://www.strava.com/athletes/2911686,2911686.0
12993,https://www.procyclingstats.com/rider/alo-jakin,https://www.strava.com/athletes/12484732,12484732.0
13175,https://www.procyclingstats.com/rider/polychronis-tzortzakis,https://www.strava.com/athletes/10522870,10522870.0
13181,https://www.procyclingstats.com/rider/spas-gyurov,https://www.strava.com/athletes/3678214,3678214.0
13200,https://www.procyclingstats.com/rider/gabor-cser,https://www.strava.com/athletes/2568143,2568143.0
13227,https://www.procyclingstats.com/rider/helder-goncalves,https://www.strava.com/athletes/9458446,9458446.0
13229,https://www.procyclingstats.com/rider/francisco-moreira,https://www.strava.com/athletes/19965673,19965673.0
13232,https://www.procyclingstats.com/rider/jose-sousa,https://www.strava.com/athletes/6160387,6160387.0
13236,https://www.procyclingstats.com/rider/guilherme-mota,https://www.strava.com/athletes/5064171,5064171.0
13240,https://www.procyclingstats.com/rider/filipe-rocha,https://www.strava.com/athletes/3606204,3606204.0
13252,https://www.procyclingstats.com/rider/genki-yamamoto,https://www.strava.com/athletes/9119613,9119613.0
13253,https://www.procyclingstats.com/rider/masaki-yamamoto,https://www.strava.com/athletes/22822277,22822277.0
13324,https://www.procyclingstats.com/rider/mike-terpstra,https://www.strava.com/pros/791886,791886.0
13340,https://www.procyclingstats.com/rider/oleksandr-prevar,https://www.strava.com/athletes/11332143,11332143.0
13344,https://www.procyclingstats.com/rider/oleksandr-golovash,https://www.strava.com/athletes/31201992,31201992.0
13391,https://www.procyclingstats.com/rider/rodrigo-caixas,https://www.strava.com/athletes/7171805,7171805.0
13393,https://www.procyclingstats.com/rider/joao-macedo,https://www.strava.com/athletes/8552854,8552854.0
13402,https://www.procyclingstats.com/rider/marvin-scheulen,https://www.strava.com/athletes/3837889,3837889.0
13453,https://www.procyclingstats.com/rider/samuel-boardman,https://www.strava.com/athletes/6174220,6174220.0
13525,https://www.procyclingstats.com/rider/benjamin-boos,https://www.strava.com/athletes/14387790,14387790.0
13527,https://www.procyclingstats.com/rider/johannes-hodapp,https://www.strava.com/athletes/18244845,18244845.0
13535,https://www.procyclingstats.com/rider/edvin-lovidius,https://www.strava.com/athletes/24123324,24123324.0
13536,https://www.procyclingstats.com/rider/tom-paquet,https://www.strava.com/athletes/10014814,10014814.0
13540,https://www.procyclingstats.com/rider/szymon-rekita,https://www.strava.com/athletes/20595081,20595081.0
13541,https://www.procyclingstats.com/rider/bas-van-belle,https://www.strava.com/athletes/3438082,3438082.0
13545,https://www.procyclingstats.com/rider/charlie-quarterman,https://www.strava.com/pros/1616670,1616670.0
13569,https://www.procyclingstats.com/rider/edgar-nohales-nieto,http://www.strava.com/athletes/4115793,4115793.0
13592,https://www.procyclingstats.com/rider/zac-barnhill,https://www.strava.com/athletes/18644505,18644505.0
13605,https://www.procyclingstats.com/rider/rok-korosec,https://www.strava.com/athletes/3772765,3772765.0
13608,https://www.procyclingstats.com/rider/matic-zumer,https://www.strava.com/athletes/34079190,34079190.0
13629,https://www.procyclingstats.com/rider/uros-repse,https://www.strava.com/athletes/1813604,1813604.0
13667,https://www.procyclingstats.com/rider/carl-soballa,https://www.strava.com/athletes/3579677,3579677.0
13674,https://www.procyclingstats.com/rider/fabian-schormair,https://www.strava.com/pros/3269333,3269333.0
13678,https://www.procyclingstats.com/rider/tobias-knaup,https://www.strava.com/pros/2355371,2355371.0
13752,https://www.procyclingstats.com/rider/rasmus-byriel-iversen,https://www.strava.com/athletes/4993592,4993592.0
13753,https://www.procyclingstats.com/rider/brian-van-goethem,https://www.strava.com/pros/3684079,3684079.0
13754,https://www.procyclingstats.com/rider/bjorg-lambrecht,https://www.strava.com/athletes/28233128,28233128.0
13755,https://www.procyclingstats.com/rider/enzo-wouters,https://www.strava.com/pros/2354787,2354787.0
13756,https://www.procyclingstats.com/rider/emiel-planckaert,https://www.strava.com/athletes/1850365,1850365.0
13757,https://www.procyclingstats.com/rider/mathias-van-gompel,https://www.strava.com/pros/7510242,7510242.0
13759,https://www.procyclingstats.com/rider/kevin-deltombe,https://www.strava.com/pros/2445348,2445348.0
13762,https://www.procyclingstats.com/rider/thomas-sprengers,https://www.strava.com/pros/1408559,1408559.0
13780,https://www.procyclingstats.com/rider/william-junior-lecerf,https://www.strava.com/athletes/12524467,12524467.0
13781,https://www.procyclingstats.com/rider/milan-paulus,https://www.strava.com/pros/14295004,14295004.0
13783,https://www.procyclingstats.com/rider/alec-segaert,https://www.strava.com/athletes/12017824,12017824.0
13787,https://www.procyclingstats.com/rider/aaron-van-der-beken,https://www.strava.com/athletes/8014620,8014620.0
13788,https://www.procyclingstats.com/rider/lennert-van-eetvelt,https://www.strava.com/athletes/6061359,6061359.0
13793,https://www.procyclingstats.com/rider/steven-pattyn,https://www.strava.com/athletes/37452992,37452992.0
13794,https://www.procyclingstats.com/rider/thibaut-ponsaerts,https://www.strava.com/athletes/6046315,6046315.0
13824,https://www.procyclingstats.com/rider/george-pym,https://www.strava.com/pros/215341,215341.0
13826,https://www.procyclingstats.com/rider/isaac-mundy,https://www.strava.com/athletes/2186445,2186445.0
13829,https://www.procyclingstats.com/rider/alex-paton,https://www.strava.com/pros/1060821,1060821.0
13924,https://www.procyclingstats.com/rider/jacques-sauvagnargues,https://www.strava.com/pros/3396292,3396292.0
13928,https://www.procyclingstats.com/rider/matthias-mangertseder,https://www.strava.com/pros/7131403,7131403.0
