strava_id,time_interval_link
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201244&interval_type=week&chart_type=miles&year_offset=9
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201245&interval_type=week&chart_type=miles&year_offset=9
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201246&interval_type=week&chart_type=miles&year_offset=9
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201247&interval_type=week&chart_type=miles&year_offset=9
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201248&interval_type=week&chart_type=miles&year_offset=9
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201249&interval_type=week&chart_type=miles&year_offset=9
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201250&interval_type=week&chart_type=miles&year_offset=9
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201251&interval_type=week&chart_type=miles&year_offset=9
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201252&interval_type=week&chart_type=miles&year_offset=9
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201301&interval_type=week&chart_type=miles&year_offset=9
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201301&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201302&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201303&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201304&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201305&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201306&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201307&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201308&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201309&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201310&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201311&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201312&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201313&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201314&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201315&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201316&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201317&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201318&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201319&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201320&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201321&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201322&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201323&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201324&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201325&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201326&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201327&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201328&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201329&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201331&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201332&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201333&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201334&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201335&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201336&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201337&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201338&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201339&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201340&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201341&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201342&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201344&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201345&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201346&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201347&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201348&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201349&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201350&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201351&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201352&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201401&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201402&interval_type=week&chart_type=miles&year_offset=8
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201402&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201403&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201404&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201405&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201406&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201407&interval_type=week&chart_type=miles&year_offset=7
